Symbol,Company Name,Sector,Industry,Market Cap,Net Profit (Cr),ROCE (%),ROE (%),Debt to Equity,Latest Quarter Profit (Cr),Last 3Q Profits (Cr),Public Holding (%),Is Bank/Finance,Is PSU,Passes Criteria,Screening Date
NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,Basic Materials,Agricultural Inputs,2936499200,2424.87,0.0,0.0,0.0,5.02,"6.26, 10.75, 2.63",46.22,False,False,False,2026-01-16
NIPPOBATRY,Indo National Limited,Industrials,Electrical Equipment & Parts,2934357248,123.76,-1.8,-2.23,0.3697,1.38,"1.02, 0.08, 12.07",13.4,False,True,False,2026-01-16
DPWIRES,D.P. Wires Limited,Industrials,Metal Fabrication,2921294848,22.2,2.92,5.6,0.0086,1.2,"3.6, 4.04, 4.96",21.84,False,False,False,2026-01-16
RCOM,Reliance Communications Limited,Communication Services,Telecom Services,2902653952,9389.0,-0.34,0.0,0.0,2701.0,"2560.0, 2501.0, 2379.0",95.61,False,False,False,2026-01-16
SHIVAMAUTO,Shivam Autotech Limited,Consumer Cyclical,Auto Parts,2866521344,48.04,0.47,-317.82,191.9763,12.42,"17.66, 14.76, 11.86",23.11,False,False,False,2026-01-16
DYNPRO,Dynemic Products Limited,Basic Materials,Specialty Chemicals,2853557760,15.0,5.07,7.95,0.3391,4.44,"4.81, 3.94, 4.39",60.57,False,False,False,2026-01-16
PAVNAIND,Pavna Industries Limited,Consumer Cyclical,Auto Parts,2850597888,7.37,2.54,1.68,0.3687,1.27,"2.1, 1.7, 0.7",2.19,False,False,False,2026-01-16
ASAHISONG,Asahi Songwon Colors Limited,Basic Materials,Specialty Chemicals,2843010304,19.75,3.27,4.98,0.4942,2.25,"3.16, 7.64, 3.1",20.99,False,False,False,2026-01-16
SSDL,SSDL,Consumer Cyclical,Apparel Retail,2838513664,30.58,6.86,17.03,0.0347,10.51,"6.35, 7.02, 7.88",25.29,False,False,False,2026-01-16
CINELINE,Cineline India Limited,Communication Services,Entertainment,2838288640,17.62,2.09,-6.37,0.7132,4.05,"2.06, 12.5, 4.51",29.1,False,False,False,2026-01-16
ALMONDZ,Almondz Global Securities Limited,Financial Services,Capital Markets,2817623296,17.32,5.55,7.74,0.1884,3.64,"6.9, 6.15, 2.43",26.93,True,False,False,2026-01-16
NATHBIOGEN,Nath Bio-Genes (India) Limited,Basic Materials,Agricultural Inputs,2816122112,38.6,3.38,6.69,0.2277,2.75,"37.28, 1.48, 2.65",34.18,False,False,False,2026-01-16
HITECHCORP,Hitech Corporation Limited,Consumer Cyclical,Packaging & Containers,2800669696,8.94,4.47,4.09,0.4748,4.17,"4.75, 1.01, 1.26",24.65,False,False,False,2026-01-16
BYKE,The Byke Hospitality Limited,Consumer Cyclical,Lodging,2791191808,4.59,3.03,2.33,0.4592,1.3,"2.15, 0.77, 1.05",45.12,False,False,False,2026-01-16
SHEMAROO,Shemaroo Entertainment Limited,Communication Services,Entertainment,2779021056,84.96,-10.78,-29.94,0.7865,45.26,"45.81, 5.12, 36.37",32.11,False,False,False,2026-01-16
LYKALABS,Lyka Labs Limited,Healthcare,Biotechnology,2754197248,8.01,1.11,2.51,0.3123,3.36,"0.93, 1.77, 2.71",40.18,False,False,False,2026-01-16
KCPSUGIND,K.C.P. Sugar and Industries Corporation Limited,Consumer Defensive,Confectioners,2754123008,14.39,-0.14,-8.23,0.1303,0.42,"19.15, 22.22, 37.77",48.46,False,False,False,2026-01-16
ALANKIT,Alankit Limited,Technology,Information Technology Services,2742916608,19.86,0.53,6.55,0.0741,4.33,"5.15, 4.22, 5.09",53.78,False,False,False,2026-01-16
UCAL,UCAL Limited,Consumer Cyclical,Auto Parts,2740189952,16.28,-0.53,-6.92,0.8715,4.47,"6.01, 20.58, 6.32",28.2,False,False,False,2026-01-16
SHANKARA,Shankara Building Products Limited,Consumer Cyclical,Home Improvement Retail,2733347072,77.4,8.0,11.49,0.145,5.16,"32.4, 28.45, 17.69",56.98,False,False,False,2026-01-16
NDGL,Naga Dhunseri Group Limited,Financial Services,Capital Markets,2724699904,34.49,0.0,0.0,0.0,2.01,"27.35, 5.36, 11.02",0.0,True,False,False,2026-01-16
STARTECK,Starteck Finance Limited,Financial Services,Credit Services,2716606208,10.42,3.02,6.69,1.0811,7.36,"3.54, 1.41, 3.63",16.66,True,False,False,2026-01-16
SAHYADRI,Sahyadri Industries Limited,Industrials,Building Products & Equipment,2711000064,19.46,3.1,4.85,0.0897,2.71,"10.77, 4.28, 0.76",22.86,False,False,False,2026-01-16
SUPREME,Supreme Holdings & Hospitality (India) Limited,Real Estate,Real Estate - Development,2696390656,10.5,-0.04,0.52,0.0106,0.28,"0.06, 1.69, 4.32",15.38,False,False,False,2026-01-16
VIPCLOTHNG,VIP Clothing Limited,Consumer Cyclical,Apparel Manufacturing,2690366208,5.46,4.06,4.91,0.4001,2.24,"2.22, 2.42, 2.0",49.13,False,False,False,2026-01-16
PODDARMENT,Poddar Pigments Limited,Basic Materials,Specialty Chemicals,2685921536,22.82,2.75,4.79,0.0,3.6,"4.17, 5.14, 4.95",20.44,False,False,False,2026-01-16
INTENTECH,Intense Technologies Limited,Technology,Software - Infrastructure,2677643008,16.32,2.59,7.18,0.0,1.26,"2.72, 3.09, 5.01",61.24,False,False,False,2026-01-16
SINTERCOM,Sintercom India Limited,Consumer Cyclical,Auto Parts,2670199040,0.67,2.49,0.98,0.4684,0.27,"0.26, 0.05, 0.42",30.99,False,False,False,2026-01-16
A2ZINFRA,A2Z Infra Engineering Limited,Industrials,Engineering & Construction,2667301376,8.97,1.58,-1.86,3.5389,1.73,"0.75, 4.01, 0.46",60.07,False,False,False,2026-01-16
GENCON,Generic Engineering Construction and Projects Limited,Industrials,Engineering & Construction,2652138752,12.13,3.39,4.31,0.2341,2.15,"2.0, 6.2, 1.82",27.27,False,False,False,2026-01-16
SURANAT&P,Surana Telecom and Power Limited,Utilities,Utilities - Independent Power Producers,2614582528,23.44,-0.97,13.57,0.0374,0.76,"2.68, 18.67, 0.76",35.84,False,False,False,2026-01-16
TEAMGTY,Team India Guaranty Limited,Financial Services,Asset Management,2587374080,2.35,4.08,5.31,0.0,0.67,"0.56, 0.72, 0.58",22.94,True,False,False,2026-01-16
FILATFASH,Filatex Fashions Limited,Consumer Cyclical,Apparel Manufacturing,2583562496,9.42,0.25,0.34,0.0257,1.04,"1.43, 1.72, 3.74",54.85,False,False,False,2026-01-16
SUNDRMBRAK,Sundaram Brake Linings Limited,Consumer Cyclical,Auto Parts,2574508544,5.17,-0.2,-1.5,0.4097,3.12,"0.53, 1.32, 0.89",30.91,False,False,False,2026-01-16
UYFINCORP,U. Y. Fincorp Limited,Financial Services,Credit Services,2572022272,11.73,4.36,5.14,0.0115,8.09,"5.97, 1.09, 2.09",26.17,True,False,False,2026-01-16
SUMIT,Sumit Woods Limited,Real Estate,Real Estate - Development,2563116800,11.44,4.43,6.73,0.3261,0.29,"3.43, 4.71, 2.87",57.05,False,False,False,2026-01-16
MEGASTAR,Megastar Foods Limited,Consumer Defensive,Packaged Foods,2560736768,3.79,4.43,6.07,1.7768,2.38,"1.62, 1.31, 0.45",30.39,False,False,False,2026-01-16
INDOWIND,Indowind Energy Limited,Utilities,Utilities - Renewable,2537394432,1.27,1.52,0.69,0.0629,4.74,"2.29, 4.77, 0.02",42.08,False,False,False,2026-01-16
STARPAPER,Star Paper Mills Limited,Basic Materials,Paper & Paper Products,2521818368,41.14,1.84,5.63,0.0064,13.02,"12.81, 5.01, 7.71",28.53,False,False,False,2026-01-16
GOLDTECH,AION-TECH Solutions Limited,Technology,Information Technology Services,2511724800,9.9,-1.53,3.07,0.3357,0.16,"7.83, 0.73, 0.43",32.29,False,False,False,2026-01-16
IVC,IL&FS Investment Managers Limited,Financial Services,Financial Conglomerates,2508913408,13.15,0.0,0.0,0.0,12.28,"3.23, 1.05, 3.41",48.23,True,False,False,2026-01-16
KMSUGAR,K.M. Sugar Mills Limited,Consumer Defensive,Confectioners,2502298624,35.55,8.9,13.96,0.1848,10.46,"13.13, 11.06, 12.64",37.03,False,False,False,2026-01-16
GLOBALVECT,Global Vectra Helicorp Limited,Industrials,Airports & Air Services,2501799936,0.65,-1.61,-71.67,140.9747,6.16,"9.43, 12.63, 3.0",22.01,False,False,False,2026-01-16
AVG,AVG Logistics Limited,Industrials,Integrated Freight & Logistics,2499280384,21.33,6.31,8.81,1.0902,5.08,"4.97, 5.23, 5.51",36.63,False,False,False,2026-01-16
DJML,DJ Mediaprint & Logistics Limited,Industrials,Specialty Business Services,2497891840,6.72,8.92,14.2,0.3704,2.04,"1.79, 2.45, 1.81",25.83,False,False,False,2026-01-16
DRCSYSTEMS,DRC Systems India Limited,Technology,Information Technology Services,2473272832,15.07,11.23,24.64,0.0425,4.3,"4.35, 4.41, 3.55",20.35,False,False,False,2026-01-16
DIAMINESQ,Diamines and Chemicals Limited,Basic Materials,Chemicals,2464587008,2.73,-2.85,-3.12,0.0636,4.15,"2.81, 1.26, 0.75",36.81,False,False,False,2026-01-16
JAYSREETEA,Jay Shree Tea & Industries Limited,Consumer Defensive,Farm Products,2440632320,126.5,-0.28,16.31,0.9173,19.58,"8.98, 31.45, 73.59",40.94,False,False,False,2026-01-16
VSTL,Vibhor Steel Tubes Limited,Basic Materials,Steel,2439518208,11.77,3.91,6.66,1.0091,1.42,"3.14, 4.44, 3.43",25.02,False,False,False,2026-01-16
AFIL,AFIL,Financial Services,Credit Services,2421002240,33.23,5.3,9.52,0.9575,10.04,"9.61, 7.55, 8.93",60.76,True,False,False,2026-01-16
UNIVASTU,Univastu India Limited,Industrials,Engineering & Construction,2413632512,10.47,9.5,23.81,0.4371,3.98,"3.03, 3.08, 1.48",32.23,False,False,False,2026-01-16
AHLEAST,Asian Hotels (East) Limited,Consumer Cyclical,Lodging,2398039552,17.52,3.16,0.6,1.5475,6.98,"6.53, 10.06, 4.83",24.12,False,False,False,2026-01-16
SHREYANIND,Shreyans Industries Limited,Basic Materials,Paper & Paper Products,2396456960,50.6,5.47,11.23,0.1305,2.23,"17.27, 18.46, 9.1",40.56,False,False,False,2026-01-16
VMSTMT,VMSTMT,Basic Materials,Steel,2387260928,14.74,7.07,25.76,1.2879,2.13,"8.58, 3.62",22.11,False,False,False,2026-01-16
SHIVATEX,Shiva Texyarn Limited,Consumer Cyclical,Textile Manufacturing,2364508160,12.06,5.09,12.0,0.725,5.82,"2.46, 6.17, 1.77",19.39,False,False,False,2026-01-16
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,Consumer Defensive,Farm Products,2364375552,18.51,3.91,9.54,0.0,4.94,"8.02, 3.83, 4.52",50.2,False,False,False,2026-01-16
OSIAHYPER,Osia Hyper Retail Limited,Consumer Cyclical,Department Stores,2351761152,19.52,5.09,7.07,0.395,5.1,3.28,61.07,False,False,False,2026-01-16
LOTUSEYE,Lotus Eye Hospital and Institute Limited,Healthcare,Medical Care Facilities,2345277440,0.74,0.81,1.12,0.0792,0.12,"0.54, 0.25, 0.24",29.67,False,False,False,2026-01-16
SHRADHA,Shradha Infraprojects Limited,Real Estate,Real Estate - Development,2344243968,18.45,5.1,16.5,0.9251,6.36,"3.78, 5.47, 4.12",25.21,False,False,False,2026-01-16
CCHHL,Country Club Hospitality & Holidays Limited,Consumer Cyclical,Lodging,2332641792,4.38,1.01,2.67,0.075,0.13,"0.26, 9.08, 1.12",19.12,False,False,False,2026-01-16
DCMNVL,DCM Nouvelle Limited,Consumer Cyclical,Textile Manufacturing,2315472640,8.91,2.71,0.59,0.5221,1.95,"0.96, 5.52, 1.72",25.14,False,False,False,2026-01-16
INDOUS,Indo Us Bio-Tech Limited,Basic Materials,Agricultural Inputs,2313484544,16.27,11.41,21.53,0.319,3.45,"4.7, 3.68, 5.05",21.43,False,False,False,2026-01-16
URAVIDEF,Uravi Defence and Technology Limited,Consumer Cyclical,Auto Parts,2300740864,2.54,2.32,4.69,0.4528,0.08,"0.43, 1.04, 0.71",31.64,False,False,False,2026-01-16
PONNIERODE,Ponni Sugars (Erode) Limited,Consumer Defensive,Confectioners,2268262656,19.28,1.39,3.33,0.0,2.68,"4.53, 2.41, 11.53",41.27,False,False,False,2026-01-16
ZEELEARN,Zee Learn Limited,Consumer Defensive,Education & Training Services,2249331968,12.72,3.43,4.74,2.1981,6.14,"1.9, 16.87, 3.76",75.0,False,False,False,2026-01-16
VIKASECO,Vikas Ecotech Limited,Basic Materials,Specialty Chemicals,2232645632,16.98,0.78,1.66,0.0947,1.75,"2.37, 4.3, 0.55",67.44,False,False,False,2026-01-16
SADHNANIQ,Sadhana Nitro Chem Limited,Basic Materials,Chemicals,2229761024,7.56,1.92,-8.73,1.0217,25.55,"2.12, 4.1, 2.58",62.96,False,False,False,2026-01-16
KAVDEFENCE,KAVDEFENCE,Technology,Communication Equipment,2226420736,6.41,3.82,9.8,0.0675,0.47,"1.08, 3.69, 2.21",190.11,False,False,False,2026-01-16
CHEMBOND,Chembond Material Technologies Limited,Basic Materials,Specialty Chemicals,2220056832,17.56,2.32,5.31,0.037,3.99,"15.99, 11.72, 6.29",52.99,False,False,False,2026-01-16
PRITIKAUTO,Pritika Auto Industries Limited,Industrials,Specialty Industrial Machinery,2219613952,16.93,5.55,8.33,0.6512,5.95,"4.32, 3.14, 3.13",27.65,False,False,False,2026-01-16
WORTHPERI,Worth Peripherals Limited,Consumer Cyclical,Packaging & Containers,2212070400,15.43,6.97,10.45,0.0959,4.56,"3.44, 4.99, 4.1",30.63,False,False,False,2026-01-16
VIRINCHI,Virinchi Limited,Technology,Software - Application,2209987840,0.72,1.63,-2.99,0.6415,13.6,"0.43, 4.38, 3.77",57.1,False,False,False,2026-01-16
UNIVPHOTO,Universus Photo Imagings Limited,Healthcare,Medical Devices,2196873984,87.02,0.04,-15.93,0.0,25.96,"17.02, 21.04, 88.98",10.25,False,False,False,2026-01-16
MCL,Madhav Copper Limited,Basic Materials,Copper,2185809664,4.69,3.95,7.72,1.1255,1.04,"1.72, 0.91, 0.94",32.87,False,False,False,2026-01-16
SAKHTISUG,Sakthi Sugars Limited,Consumer Defensive,Confectioners,2180396800,79.97,1.64,16.62,4.7574,1.1,"74.1, 23.04, 28.98",37.57,False,False,False,2026-01-16
GILLANDERS,Gillanders Arbuthnot and Company Limited,Consumer Defensive,Farm Products,2180120576,26.72,2.16,9.85,0.5759,14.26,"5.46, 2.04, 13.03",27.24,False,False,False,2026-01-16
RADIOCITY,Music Broadcast Limited,Communication Services,Broadcasting,2176808448,33.84,-2.96,-8.51,0.2722,6.88,"2.17, 38.03, 3.6",24.81,False,False,False,2026-01-16
RAJTV,Raj Television Network Limited,Communication Services,Broadcasting,2175368448,21.01,-0.4,-2.94,0.1976,0.17,"0.35, 4.48, 0.27",6.07,False,False,False,2026-01-16
ZODIACLOTH,Zodiac Clothing Company Limited,Consumer Cyclical,Apparel Manufacturing,2171474176,37.2,-6.28,-16.94,0.6169,11.82,"9.32, 3.18, 10.16",47.63,False,False,False,2026-01-16
PILITA,Pil Italica Lifestyle Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",2169049856,5.24,4.57,6.71,0.1878,1.55,"1.07, 1.56, 1.09",51.69,False,False,False,2026-01-16
KOTARISUG,Kothari Sugars and Chemicals Limited,Consumer Defensive,Confectioners,2168365312,10.43,-3.25,-0.45,0.1717,7.23,"1.25, 0.69, 5.4",26.6,False,False,False,2026-01-16
CORDSCABLE,Cords Cable Industries Limited,Industrials,Electrical Equipment & Parts,2164790784,14.67,7.1,9.11,0.578,3.58,"3.87, 4.49, 4.68",48.51,False,False,False,2026-01-16
MKPL,M. K. Proteins Limited,Consumer Defensive,Packaged Foods,2162142720,8.4,10.34,12.13,0.0269,0.75,"3.51, 2.8, 1.38",25.04,False,False,False,2026-01-16
MHLXMIRU,Mahalaxmi Rubtech Limited,Consumer Cyclical,Textile Manufacturing,2151773952,16.78,15.51,29.2,0.1877,5.88,"4.44, 4.61, 5.42",20.83,False,False,False,2026-01-16
RACE,Race Eco Chain Limited,Industrials,Waste Management,2148416512,3.89,4.8,9.83,0.8446,2.8,"0.35, 1.48, 1.58",36.99,False,False,False,2026-01-16
KALYANIFRG,Kalyani Forge Limited,Consumer Cyclical,Auto Parts,2146419968,8.31,4.44,8.53,0.9868,2.15,"1.41, 2.23, 1.82",37.57,False,False,False,2026-01-16
XELPMOC,Xelpmoc Design and Tech Limited,Technology,Information Technology Services,2108706688,8.08,0.0,0.0,0.0036,1.93,"1.88, 0.95, 2.06",38.21,False,False,False,2026-01-16
ELGIRUBCO,Elgi Rubber Company Limited,Consumer Cyclical,Auto Parts,2103601408,4.36,-2.88,-14.99,1.8318,6.01,"1.51, 17.02, 3.5",35.14,False,False,False,2026-01-16
EQUIPPP,Equippp Social Impact Technologies Limited,Technology,Information Technology Services,2094895104,0.49,7.4,17.58,0.7159,0.13,"0.28, 0.49, 0.3",12.65,False,False,False,2026-01-16
AUSOMENT,AuSom Enterprise Limited,Financial Services,Capital Markets,2092032768,19.55,9.27,19.16,0.0008,1.81,"14.78, 11.04, 0.16",21.25,True,False,False,2026-01-16
AFFORDABLE,Affordable Robotic & Automation Limited,Industrials,Specialty Industrial Machinery,2086857088,11.65,1.94,1.5,0.6915,3.69,"2.3, 13.95, 4.83",42.76,False,False,False,2026-01-16
RVTH,Revathi Equipment India Limited,Industrials,Farm & Heavy Construction Machinery,2079216768,20.18,4.05,8.62,0.4169,0.42,"0.57, 9.34, 0.2",44.45,False,False,False,2026-01-16
AMJLAND,AMJ Land Holdings Limited,Real Estate,Real Estate - Development,2069270016,20.47,7.06,9.02,0.0,4.83,"3.47, 10.42, 2.27",27.77,False,False,False,2026-01-16
MURUDCERA,Murudeshwar Ceramics Ltd.,Industrials,Building Products & Equipment,2068587136,9.92,2.14,2.73,0.3472,3.19,"1.93, 3.46, 1.85",23.11,False,False,False,2026-01-16
PKTEA,The Peria Karamalai Tea and Produce Company Limited,Consumer Defensive,Farm Products,2061855360,0.24,-0.15,-2.04,0.2057,5.12,"7.85, 3.37, 3.63",21.73,False,False,False,2026-01-16
OMAXAUTO,Omax Autos Limited,Consumer Cyclical,Auto Parts,2055782400,21.55,4.18,3.45,0.2253,0.33,"7.14, 0.49, 2.87",32.92,False,False,False,2026-01-16
AIRAN,Airan Limited,Technology,Information Technology Services,2040326400,18.48,3.87,1.62,0.0068,0.75,"3.15, 3.48, 1.87",27.74,False,False,False,2026-01-16
NIRAJ,Niraj Cement Structurals Limited,Industrials,Engineering & Construction,2023638272,15.08,4.68,9.78,0.013,8.81,"1.0, 8.17, 2.17",16.88,False,False,False,2026-01-16
BROOKS,Brooks Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2016166400,9.97,4.1,15.98,0.0677,7.98,"9.58, 1.46, 4.57",43.68,False,False,False,2026-01-16
BASML,Bannari Amman Spinning Mills Ltd,Consumer Cyclical,Textile Manufacturing,2004293888,7.19,3.74,3.42,0.9586,5.55,"4.56, 1.84, 1.06",44.65,False,False,False,2026-01-16
PRAENG,Prajay Engineers Syndicate Limited,Real Estate,Real Estate - Development,2002600576,27.7,-1.95,-5.71,0.3432,6.51,"3.01, 13.89, 3.3",47.17,False,False,False,2026-01-16
CPCAP,CP Capital Limited,Financial Services,Credit Services,2002039680,38.12,5.34,6.87,0.1435,10.16,"10.78, 7.91, 13.25",26.5,True,False,False,2026-01-16
VETO,Veto Switchgears and Cables Limited,Industrials,Electrical Equipment & Parts,1984897024,22.13,5.39,7.66,0.0582,6.07,"3.69, 7.54, 3.74",51.33,False,False,False,2026-01-16
TTL,T.T. Limited,Consumer Cyclical,Textile Manufacturing,1978661760,4.1,2.36,-2.44,0.5822,0.18,"0.43, 4.11, 1.01",34.6,False,False,False,2026-01-16
ARVEE,Arvee Laboratories (India) Ltd.,Basic Materials,Specialty Chemicals,1956931584,2.15,-0.15,1.29,0.0329,0.01,"0.17, 0.07, 0.15",64.3,False,False,False,2026-01-16
PIGL,Power & Instrumental (Gujarat) Limited,Industrials,Engineering & Construction,1952420736,11.76,6.29,11.17,0.2132,4.71,"2.62, 2.81, 3.12",46.04,False,False,False,2026-01-16
KAMOPAINTS,Kamdhenu Ventures Limited,Basic Materials,Steel,1943237120,6.66,2.47,3.49,0.1923,1.01,"0.87, 1.88, 1.99",37.0,False,False,False,2026-01-16
NAVKARURB,Navkar Urbanstructure Limited,Basic Materials,Building Materials,1940281216,0.31,-0.58,-0.93,0.0382,0.18,"0.27, 2.83, 0.91",21.76,False,False,False,2026-01-16
EXCEL,Excel Realty N Infra Limited,Industrials,Conglomerates,1938855936,0.69,-1.93,0.09,0.0049,1.09,"0.02, 1.91, 0.96",62.51,False,False,False,2026-01-16
AVROIND,Avro India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1927972608,3.04,4.32,6.49,0.2682,1.21,"1.05, 0.52, 1.04",36.72,False,False,False,2026-01-16
TRIGYN,Trigyn Technologies Limited,Technology,Information Technology Services,1926263552,12.95,0.09,0.51,0.0089,5.27,"4.61, 3.74, 1.23",51.27,False,False,False,2026-01-16
NITIRAJ,Nitiraj Engineers Limited,Technology,Scientific & Technical Instruments,1915194368,4.83,6.78,9.66,0.0003,1.63,"0.06, 6.51, 0.02",22.85,False,False,False,2026-01-16
SIKKO,Sikko Industries Limited,Basic Materials,Agricultural Inputs,1908816000,4.27,4.75,9.13,0.1425,2.85,"2.18, 0.88, 1.3",40.97,False,False,False,2026-01-16
SETCO,Setco Automotive Limited,Consumer Cyclical,Auto Parts,1891758976,105.09,9.57,0.0,0.0,26.65,"34.92, 18.28, 28.7",36.96,False,False,False,2026-01-16
NATCAPSUQ,Natural Capsules Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1877022848,0.62,-0.76,-4.74,0.4569,6.99,"5.58, 0.52, 0.11",34.81,False,False,False,2026-01-16
KRITIKA,Kritika Wires Limited,Basic Materials,Steel,1869285632,10.13,2.4,8.64,0.3976,1.14,"1.38, 3.4, 2.12",56.23,False,False,False,2026-01-16
VLEGOV,VL E-Governance & IT Solutions Limited,Technology,Information Technology Services,1867531776,2517.03,0.0,0.0,0.0,0.52,"0.69, 2519.4, 0.94",55.62,False,False,False,2026-01-16
AARVI,Aarvi Encon Limited,Industrials,Staffing & Employment Services,1856965504,10.04,5.11,11.41,0.2418,4.8,"4.22, 2.95, 2.37",26.55,False,False,False,2026-01-16
VASWANI,Vaswani Industries Limited,Basic Materials,Steel,1856172544,8.6,4.18,7.59,1.7483,1.34,"5.47, 1.99, 1.77",32.42,False,False,False,2026-01-16
AERONEU,Aeroflex Neu Limited,Consumer Cyclical,Packaging & Containers,1851414528,0.2,0.28,1.6,0.2716,1.02,"0.8, 0.36, 0.01",11.31,False,False,False,2026-01-16
CENTEXT,Century Extrusions Limited,Basic Materials,Aluminum,1830030080,9.94,8.6,12.34,0.6368,2.76,"2.36, 2.67, 2.45",55.86,False,False,False,2026-01-16
REPL,Rudrabhishek Enterprises Limited,Industrials,Consulting Services,1828379008,13.53,0.0,0.0,0.0,2.49,"1.73, 5.23, 3.97",30.69,False,False,False,2026-01-16
EMMBI,Emmbi Industries Limited,Consumer Cyclical,Packaging & Containers,1822312704,6.61,3.73,3.96,0.8401,2.86,"1.48, 1.85, 1.7",35.22,False,False,False,2026-01-16
DGCONTENT,Digicontent Limited,Communication Services,Internet Content & Information,1821323776,24.31,9.77,76.58,2.7553,9.52,"2.33, 6.22, 6.59",25.4,False,False,False,2026-01-16
RANASUG,Rana Sugars Limited,Consumer Defensive,Confectioners,1819778816,34.38,1.66,5.64,0.4316,14.13,"2.53, 32.06, 14.2",73.06,False,False,False,2026-01-16
AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1819495680,4.02,0.95,2.52,0.3827,1.02,"1.37, 0.47, 0.72",45.71,False,False,False,2026-01-16
VIPULLTD,Vipul Limited,Real Estate,Real Estate - Diversified,1818377344,28.29,-1.87,-6.2,0.1949,7.24,"1.42, 34.97, 3.73",65.1,False,False,False,2026-01-16
